Order_id,Quantity,Month,Day_Of_Week,Order_Time,Unit_Price,Total_Sales,pizza_size,pizza_category,pizza_name
2,2,Jul,Fri,14,41.0,41.0,L,Classic,The Italian Capocollo Pizza
1,1,Aug,Sun,12,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Oct,Sat,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Oct,Thu,14,16.75,16.75,M,Chicken,The Thai Chicken Pizza
2,2,Nov,Fri,17,41.5,41.5,L,Chicken,The Barbecue Chicken Pizza
2,2,Aug,Sun,19,32.5,32.5,M,Supreme,The Sicilian Pizza
1,1,Jul,Sat,15,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Oct,Fri,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Dec,Thu,17,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Jul,Wed,13,51.0,51.0,XL,Classic,The Greek Pizza
1,1,Nov,Sat,19,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Aug,Thu,20,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Dec,Thu,13,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Dec,Thu,19,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Dec,Fri,12,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Dec,Fri,13,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Dec,Sat,16,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Sep,Fri,21,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Nov,Tue,15,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,Nov,Fri,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Apr,Fri,14,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Sat,17,12.5,12.5,S,Supreme,The Spicy Italian Pizza
2,2,Mar,Mon,16,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,Apr,Mon,16,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Mar,Mon,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
2,2,Jan,Thu,13,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Mar,Thu,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Apr,Tue,18,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jan,Sat,15,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Jun,Thu,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Jan,Fri,22,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jun,Sat,16,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,Mar,Sat,15,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Thu,18,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Mar,Sat,16,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
2,2,Jan,Wed,12,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,May,Sun,19,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Jan,Sun,14,12.0,12.0,S,Classic,The Big Meat Pizza
2,2,Feb,Sun,18,40.5,40.5,L,Veggie,The Vegetables + Vegetables Pizza
2,2,May,Sat,19,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Jun,Tue,15,20.25,20.25,L,Veggie,The Mexicana Pizza
2,2,Mar,Fri,18,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Mar,Sat,20,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Apr,Mon,18,12.0,12.0,S,Classic,The Big Meat Pizza
1,1,Jun,Tue,13,12.25,12.25,S,Supreme,The Calabrese Pizza
2,2,May,Tue,12,37.0,37.0,L,Veggie,The Five Cheese Pizza
1,2,May,Sun,13,12.75,25.5,S,Chicken,The Chicken Pesto Pizza
1,1,May,Thu,21,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Jan,Thu,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Fri,12,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,May,Sun,13,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Jan,Tue,12,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jan,Wed,13,21.0,21.0,S,Classic,The Hawaiian Pizza
1,1,Feb,Mon,21,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Jan,Thu,17,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Apr,Sun,21,20.75,20.75,L,Supreme,The Spicy Italian Pizza
1,1,Feb,Thu,13,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Feb,Mon,20,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Jun,Sat,23,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jun,Fri,15,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Tue,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Feb,Thu,12,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Jun,Wed,14,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jan,Fri,20,16.25,16.25,M,Supreme,The Sicilian Pizza
1,1,Nov,Mon,21,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Oct,Sat,23,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,Nov,Wed,13,33.0,33.0,M,Supreme,The Spicy Italian Pizza
2,2,Sep,Tue,16,41.5,41.5,L,Supreme,The Spinach Supreme Pizza
1,1,Sep,Fri,22,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Oct,Thu,16,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Sep,Tue,14,10.5,10.5,S,Classic,The Hawaiian Pizza
1,1,Oct,Thu,22,12.0,12.0,S,Veggie,The Mexicana Pizza
2,2,Aug,Wed,12,21.0,21.0,S,Classic,The Hawaiian Pizza
2,2,Aug,Sat,17,41.5,41.5,L,Chicken,The California Chicken Pizza
1,1,Oct,Thu,22,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Jul,Sun,14,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
1,1,Jul,Fri,13,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Jul,Thu,11,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Sep,Mon,21,20.5,20.5,L,Classic,The Italian Capocollo Pizza
1,1,Oct,Wed,16,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Nov,Sun,16,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,Nov,Mon,12,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,Jun,Mon,13,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Sep,Fri,20,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Oct,Sat,15,13.25,13.25,M,Classic,The Hawaiian Pizza
2,2,Sep,Wed,19,32.0,32.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Oct,Wed,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Jul,Sat,13,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Aug,Sun,13,16.5,16.5,M,Supreme,The Italian Supreme Pizza
1,1,Nov,Fri,12,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Fri,16,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Nov,Mon,15,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Jul,Thu,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Sat,11,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Nov,Fri,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Sun,13,15.25,15.25,L,Classic,The Pepperoni Pizza
2,2,Dec,Thu,18,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Sat,16,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Sun,12,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,Dec,Tue,12,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Wed,11,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Apr,Sat,19,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Mar,Thu,11,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Apr,Fri,13,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Jun,Mon,18,32.0,32.0,M,Veggie,The Mexicana Pizza
2,2,Mar,Tue,13,33.5,33.5,M,Veggie,The Italian Vegetables Pizza
1,1,Mar,Thu,20,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
2,2,Jan,Fri,19,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Apr,Fri,22,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,May,Sat,21,25.0,25.0,M,Classic,The Pepperoni Pizza
2,2,Mar,Wed,12,41.5,41.5,L,Supreme,The Soppressata Pizza
1,1,Jan,Tue,11,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Mar,Sat,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Jan,Thu,16,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Mar,Fri,20,20.25,20.25,L,Veggie,The Spinach and Feta Pizza
2,2,Feb,Sat,21,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Feb,Tue,14,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Apr,Sat,12,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
2,2,Jan,Tue,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
1,1,May,Fri,14,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Feb,Fri,14,16.5,16.5,M,Supreme,The Spinach Supreme Pizza
1,1,Jun,Mon,19,20.25,20.25,L,Veggie,The Mediterranean Pizza
1,1,May,Mon,18,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jan,Sun,19,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,May,Thu,13,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Wed,13,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,May,Sun,21,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Jan,Sat,13,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Apr,Wed,11,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,May,Tue,13,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Jun,Wed,21,14.75,14.75,M,Veggie,The Four Cheese Pizza
1,1,Jun,Wed,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Feb,Thu,22,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Apr,Fri,17,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Feb,Tue,11,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Thu,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Jun,Sun,21,20.75,20.75,L,Supreme,The Pepper Salami Pizza
2,2,Aug,Sun,18,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Nov,Fri,22,12.0,12.0,S,Classic,The Italian Capocollo Pizza
1,1,Aug,Sat,16,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Aug,Sun,12,21.0,21.0,L,Veggie,The Italian Vegetables Pizza
1,1,Aug,Sun,15,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Nov,Tue,18,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Jun,Mon,11,16.75,16.75,M,Chicken,The Chicken Alfredo Pizza
1,1,Sep,Wed,19,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Oct,Tue,12,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Nov,Thu,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Oct,Wed,13,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Dec,Wed,15,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Dec,Tue,20,20.75,20.75,L,Chicken,The Chicken Pesto Pizza
1,1,Aug,Wed,17,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Nov,Fri,13,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Jul,Wed,17,16.5,16.5,M,Supreme,The Pepper Salami Pizza
1,1,Oct,Fri,20,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jun,Sat,22,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jul,Sun,18,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Oct,Sat,20,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Nov,Tue,22,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Sep,Mon,17,16.0,16.0,M,Classic,The Greek Pizza
1,1,Jul,Tue,20,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Aug,Fri,18,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Mon,18,16.25,16.25,M,Supreme,The Calabrese Pizza
1,1,Sep,Mon,12,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Dec,Thu,16,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Dec,Sat,18,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Dec,Fri,18,12.5,12.5,S,Supreme,The Pepper Salami Pizza
2,3,Apr,Tue,14,41.0,61.5,L,Classic,The Italian Capocollo Pizza
1,1,Nov,Sun,22,12.5,12.5,S,Veggie,The Spinach Pesto Pizza
3,3,Mar,Sat,14,48.0,48.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Apr,Mon,17,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Apr,Sat,14,16.0,16.0,M,Veggie,The Spinach and Feta Pizza
1,1,Feb,Thu,16,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Jan,Fri,12,9.75,9.75,S,Classic,The Pepperoni Pizza
2,2,Jun,Wed,17,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,3,Feb,Mon,13,41.5,62.25,L,Chicken,The Barbecue Chicken Pizza
1,1,Jun,Mon,15,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,May,Wed,17,12.0,12.0,S,Veggie,The Spinach and Feta Pizza
1,1,Jan,Fri,12,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Apr,Sat,13,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
2,2,Feb,Mon,13,41.5,41.5,L,Chicken,The Thai Chicken Pizza
3,3,Jan,Thu,12,44.25,44.25,M,Veggie,The Four Cheese Pizza
1,1,Mar,Fri,15,12.0,12.0,S,Veggie,The Vegetables + Vegetables Pizza
1,1,Apr,Sat,20,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
1,1,May,Fri,17,16.75,16.75,M,Chicken,The California Chicken Pizza
1,1,May,Tue,16,20.25,20.25,L,Supreme,The Sicilian Pizza
1,1,Feb,Sat,14,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Feb,Wed,13,12.75,12.75,S,Chicken,The Thai Chicken Pizza
3,3,May,Fri,16,62.25,62.25,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Jun,Fri,21,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Feb,Thu,17,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Apr,Fri,14,20.5,20.5,L,Classic,The Greek Pizza
1,1,Apr,Thu,13,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Apr,Sun,14,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Apr,Fri,18,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jun,Wed,11,11.0,11.0,S,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,May,Sat,15,20.75,20.75,L,Supreme,The Spinach Supreme Pizza
1,1,May,Mon,14,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Jan,Thu,20,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Jun,Sun,18,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Jan,Sat,20,12.25,12.25,S,Supreme,The Sicilian Pizza
1,1,Jan,Fri,16,20.25,20.25,L,Veggie,The Vegetables + Vegetables Pizza
1,1,Jan,Fri,15,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Jan,Fri,22,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Mar,Fri,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,Aug,Sun,20,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Jul,Sat,21,17.95,17.95,L,Veggie,The Four Cheese Pizza
2,2,Nov,Fri,14,40.5,40.5,L,Veggie,The Mexicana Pizza
1,2,Oct,Sat,13,12.0,24.0,S,Veggie,The Mexicana Pizza
1,1,Nov,Wed,18,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Nov,Fri,13,20.25,20.25,L,Supreme,The Calabrese Pizza
1,1,Jul,Thu,12,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Aug,Sun,15,20.25,20.25,L,Supreme,The Calabrese Pizza
2,2,Jul,Fri,18,51.0,51.0,XL,Classic,The Greek Pizza
1,1,Nov,Fri,14,16.0,16.0,M,Veggie,The Mediterranean Pizza
1,1,Oct,Fri,22,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Jul,Wed,21,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Jul,Thu,19,16.5,16.5,M,Supreme,The Italian Supreme Pizza
2,2,Jul,Thu,21,32.0,32.0,M,Classic,The Napolitana Pizza
1,1,Oct,Fri,12,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Dec,Sat,12,16.5,16.5,M,Supreme,The Prosciutto and Arugula Pizza
1,1,Aug,Wed,13,20.25,20.25,L,Veggie,The Mexicana Pizza
1,1,Nov,Sat,14,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,1,Dec,Tue,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jul,Tue,18,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
1,1,Aug,Mon,19,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Aug,Tue,16,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
1,1,Dec,Tue,17,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,Dec,Sat,15,33.0,33.0,M,Supreme,The Spinach Supreme Pizza
1,1,Dec,Fri,19,20.5,20.5,L,Classic,The Classic Deluxe Pizza
2,2,Jan,Sun,18,40.5,40.5,L,Veggie,The Mexicana Pizza
1,1,Feb,Mon,20,16.5,16.5,M,Supreme,The Pepper Salami Pizza
2,2,Feb,Thu,15,32.5,32.5,M,Supreme,The Calabrese Pizza
2,2,May,Sun,12,32.0,32.0,M,Classic,The Classic Deluxe Pizza
2,2,Jan,Sat,20,41.5,41.5,L,Supreme,The Pepper Salami Pizza
2,2,May,Wed,11,41.5,41.5,L,Supreme,The Spicy Italian Pizza
1,1,Jan,Mon,11,12.75,12.75,S,Chicken,The Barbecue Chicken Pizza
3,3,Apr,Mon,15,36.0,36.0,S,Classic,The Big Meat Pizza
2,2,May,Sun,16,24.5,24.5,S,Supreme,The Sicilian Pizza
1,1,Apr,Thu,22,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,May,Sun,17,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Apr,Sat,12,20.75,20.75,L,Chicken,The California Chicken Pizza
2,2,May,Sat,17,24.0,24.0,S,Classic,The Napolitana Pizza
2,2,Jan,Fri,20,40.5,40.5,L,Veggie,The Spinach and Feta Pizza
1,1,Feb,Wed,13,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Mar,Tue,17,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,May,Sun,19,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,3,Apr,Sat,20,41.5,62.25,L,Supreme,The Spicy Italian Pizza
1,1,Mar,Mon,12,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Apr,Mon,16,12.5,12.5,M,Classic,The Pepperoni Pizza
1,1,Mar,Thu,19,20.75,20.75,L,Supreme,The Soppressata Pizza
1,1,Mar,Thu,15,12.5,12.5,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Apr,Tue,17,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Jan,Thu,19,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Mar,Fri,12,17.5,17.5,L,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Apr,Thu,12,12.75,12.75,S,Chicken,The Thai Chicken Pizza
1,1,May,Fri,21,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Jun,Sun,18,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Apr,Thu,15,16.5,16.5,M,Supreme,The Soppressata Pizza
2,2,Nov,Mon,21,33.0,33.0,M,Supreme,The Italian Supreme Pizza
1,1,Aug,Tue,15,20.75,20.75,L,Supreme,The Soppressata Pizza
2,2,Sep,Tue,16,32.0,32.0,M,Classic,The Classic Deluxe Pizza
1,1,Nov,Wed,13,9.75,9.75,S,Classic,The Pepperoni Pizza
1,1,Oct,Tue,17,16.75,16.75,M,Chicken,The Barbecue Chicken Pizza
2,2,Nov,Fri,13,32.5,32.5,M,Supreme,The Calabrese Pizza
1,1,Oct,Fri,15,12.75,12.75,S,Veggie,The Italian Vegetables Pizza
1,1,Jul,Sat,17,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Aug,Sun,13,20.75,20.75,L,Chicken,The California Chicken Pizza
1,1,Jul,Mon,17,13.25,13.25,M,Classic,The Hawaiian Pizza
1,1,Aug,Mon,21,14.5,14.5,M,Classic,"The Pepperoni, Mushroom, and Peppers Pizza"
1,1,Jul,Fri,18,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,Aug,Wed,19,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Jul,Sat,21,12.75,12.75,S,Chicken,The California Chicken Pizza
1,1,Aug,Tue,12,23.65,23.65,S,Supreme,The Brie Carre Pizza
2,2,Sep,Fri,21,24.0,24.0,S,Classic,The Big Meat Pizza
1,1,Sep,Sat,18,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,1,Dec,Fri,17,16.75,16.75,M,Veggie,The Italian Vegetables Pizza
1,2,Jul,Thu,22,16.75,33.5,M,Chicken,The Thai Chicken Pizza
1,1,Nov,Sun,13,20.5,20.5,L,Classic,The Greek Pizza
1,1,Aug,Sat,22,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Jul,Sat,18,20.75,20.75,L,Chicken,The Southwest Chicken Pizza
1,1,Oct,Wed,13,12.0,12.0,S,Classic,The Classic Deluxe Pizza
1,1,Nov,Mon,21,15.25,15.25,L,Classic,The Pepperoni Pizza
1,1,Aug,Mon,17,16.75,16.75,M,Chicken,The Thai Chicken Pizza
1,1,Oct,Sun,15,20.75,20.75,L,Supreme,The Pepper Salami Pizza
1,1,Jul,Wed,12,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Aug,Wed,20,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Aug,Sat,18,16.75,16.75,M,Chicken,The Southwest Chicken Pizza
1,1,Sep,Thu,19,16.5,16.5,M,Supreme,The Spicy Italian Pizza
1,1,Sep,Sat,22,18.5,18.5,L,Veggie,The Five Cheese Pizza
1,1,Oct,Thu,14,12.0,12.0,S,Classic,The Napolitana Pizza
1,1,Jul,Thu,13,12.5,12.5,S,Supreme,The Spinach Supreme Pizza
1,1,Oct,Thu,17,20.5,20.5,L,Classic,The Classic Deluxe Pizza
1,1,Nov,Sat,12,12.0,12.0,S,Veggie,The Mexicana Pizza
1,1,Nov,Sun,21,23.65,23.65,S,Supreme,The Brie Carre Pizza
1,1,Dec,Sun,14,20.75,20.75,L,Chicken,The Barbecue Chicken Pizza
1,1,Dec,Thu,17,16.0,16.0,M,Veggie,The Mexicana Pizza
1,1,Dec,Tue,20,12.5,12.5,S,Supreme,The Pepper Salami Pizza
1,1,Dec,Tue,13,16.75,16.75,M,Chicken,The Chicken Pesto Pizza
1,1,Jun,Wed,11,12.5,12.5,S,Supreme,The Spicy Italian Pizza
3,3,Feb,Thu,12,36.0,36.0,S,Classic,The Big Meat Pizza
1,1,Feb,Fri,20,12.0,12.0,S,Veggie,The Green Garden Pizza
1,1,Jan,Fri,15,20.75,20.75,L,Supreme,The Italian Supreme Pizza
1,1,Feb,Thu,18,20.75,20.75,L,Chicken,The Thai Chicken Pizza
1,1,Jun,Wed,12,20.75,20.75,L,Chicken,The Chicken Alfredo Pizza
1,1,Jan,Sat,13,20.75,20.75,L,Chicken,The Thai Chicken Pizza
2,2,Feb,Tue,13,41.5,41.5,L,Chicken,The Southwest Chicken Pizza
1,1,Jan,Thu,17,20.75,20.75,L,Veggie,The Spinach Pesto Pizza
1,1,May,Thu,15,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Jan,Fri,16,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Apr,Fri,20,12.75,12.75,S,Chicken,The Chicken Pesto Pizza
1,1,Mar,Tue,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Apr,Wed,15,16.5,16.5,M,Supreme,The Soppressata Pizza
1,1,Apr,Sat,18,12.75,12.75,S,Chicken,The Thai Chicken Pizza
2,2,May,Sat,18,25.0,25.0,S,Supreme,The Prosciutto and Arugula Pizza
1,1,Mar,Thu,20,20.5,20.5,L,Classic,The Italian Capocollo Pizza
2,2,Jan,Sat,17,41.5,41.5,L,Supreme,The Spicy Italian Pizza
2,2,Feb,Fri,12,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,May,Mon,15,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
1,1,Mar,Fri,12,12.5,12.5,S,Supreme,The Soppressata Pizza
1,1,Mar,Mon,12,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Jan,Sat,17,20.75,20.75,L,Supreme,The Prosciutto and Arugula Pizza
2,2,Jun,Wed,12,30.5,30.5,L,Classic,The Pepperoni Pizza
1,1,Feb,Sun,21,20.5,20.5,L,Classic,The Napolitana Pizza
1,1,Jan,Wed,22,16.0,16.0,M,Veggie,The Green Garden Pizza
1,1,Feb,Wed,15,16.0,16.0,M,Classic,The Napolitana Pizza
1,1,Feb,Thu,13,16.0,16.0,M,Classic,The Classic Deluxe Pizza
1,2,Jan,Sat,20,10.5,21.0,S,Classic,The Hawaiian Pizza
1,1,Mar,Sat,14,12.75,12.75,S,Chicken,The Southwest Chicken Pizza
1,1,Mar,Sat,15,17.95,17.95,L,Veggie,The Four Cheese Pizza
1,1,Oct,Sat,20,16.0,16.0,M,Veggie,The Vegetables + Vegetables Pizza
2,2,Jul,Wed,15,40.5,40.5,L,Veggie,The Mexicana Pizza
2,2,Sep,Thu,16,33.5,33.5,M,Chicken,The Barbecue Chicken Pizza
